"Teapplix SKU",,Asin,UPC,Location,Xref3,"Unit Cost","Total Cost","Qty on Hand","Qty to Ship","Qty Available","Qty Reserve","Item Title"
AAA-M1-DG-1X-SAM-000010GRY000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM PRIME G530 GRAY",2.23,111.5,50,0,50,,"Samsung Galaxy Grand Prime G530 Digitizer + Preattached Adhesive - Gray (no Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000010WHT000,1,,,200,"SAM PRIME G530 WHITE",2.1,0,0,0,-3,3,"Samsung Galaxy Grand Prime G530 Digitizer + Preattached Adhesive - White (no Duos)"
AAA-M1-DG-1X-SAM-000010WHT000-KZ,1,,,200,"SAM PRIME G530 WHITE",2.1,-6.3,-3,0,-3,,"Touch Screen Digitizer WHT Samsung Galaxy Grand Prime SM-G530 G530P Sprint+Tape"
AAA-M1-DG-1X-SAM-000010WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM PRIME G530 WHITE",2.1,-6.3,-3,0,-3,,"Samsung Galaxy Grand Prime G530 Digitizer + Preattached Adhesive - White (no Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000011BLK000,1,,,200,"SAM MEGA 2 G750A BLACK",4.69,272.02,58,0,57,1,"Samsung Galaxy Mega 2 G750A Digitizer + Preattached Adhesive - Black (No Duos)"
AAA-M1-DG-1X-SAM-000011BLK000-KZ,1,,,200,"SAM MEGA 2 G750A BLACK",4.69,267.33,57,0,57,,"Touch Screen Digitizer Samsung Galaxy Mega 2 6.0"" SM-G750 Wi-Fi Black+Adhesive"
AAA-M1-DG-1X-SAM-000011BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM MEGA 2 G750A BLACK",4.69,267.33,57,0,57,,"Samsung Galaxy Mega 2 G750A Digitizer + Preattached Adhesive - Black (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000013BLK000,1,,,200,"SAM J7 J700 BLACK",5.46,10.92,2,0,0,2,"Samsung Galaxy J7 J700 J700DS J700F J700M J700P J700T J700T1 + Preattached Adhesive - Black (No Duos)"
AAA-M1-DG-1X-SAM-000013BLK000-KZ,1,,,200,"SAM J7 J700 BLACK",5.46,0,0,0,0,,
AAA-M1-DG-1X-SAM-000013BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM J7 J700 BLACK",5.46,0,0,0,0,,"Samsung Galaxy J7 J700 J700DS J700F J700M J700P J700T J700T1 + Preattached Adhesive - Black (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000013WHT000,1,,,200,"SAM J7 J700 WHITE",5.46,103.74,19,0,19,,"Samsung Galaxy J7 J700 J700DS J700F J700M J700P J700T J700T1 + Preattached Adhesive - White (No Duos)"
AAA-M1-DG-1X-SAM-000013WHT000-KZ,1,,,200,"SAM J7 J700 WHITE",5.46,103.74,19,0,19,,
AAA-M1-DG-1X-SAM-000013WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM J7 J700 WHITE",5.46,103.74,19,0,19,,"Samsung Galaxy J7 J700 J700DS J700F J700M J700P J700T J700T1 + Preattached Adhesive - White (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000014GRY000,1,,,200,"SAM PRIME G531 GRAY",3.39,0,0,0,0,,"Samsung Galaxy Prime 4G SM-G531 G531F G531H Digitizer + Preattached Adhesive - Gray (No Duos)"
AAA-M1-DG-1X-SAM-000014GRY000-KZ,1,,,200,"SAM PRIME G531 GRAY",3.39,0,0,0,0,,
AAA-M1-DG-1X-SAM-000014GRY000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM PRIME G531 GRAY",3.39,0,0,0,0,,"Samsung Galaxy Prime 4G SM-G531 G531F G531H Digitizer + Preattached Adhesive - Gray (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000015BLK000,1,,,,,2.55,17.85,7,0,7,,"Samsung Galaxy Core 2 SM-G355H G355 Digitizer + Preattached Adhesive - Black (with DUOS)"
AAA-M1-DG-1X-SAM-000015BLK000-OHT,1,,,,,2.55,17.85,7,0,7,,
AAA-M1-DG-1X-SON-000000BLK000,1,,,200,"SONY XPERIA Z1S L39T BLACK",6.65,6.65,1,0,1,,"Sony Xperia Z1s L39T C6916 Digitizer - Black DELETE"
AAA-M1-DG-1X-SON-000000BLK000-KZ,1,,,200,"SONY XPERIA Z1S L39T BLACK",6.65,6.65,1,0,1,,"Touch Screen Digitizer Glass Panel Repair for Black Sony Xperia Z1s 5.0"" L39T"
AAA-M1-DG-1X-SON-000001000000,1,,,200,"SONY XPERIA Z3 D6616 BLACK",4.82,231.36,48,0,48,,"Sony Z3 D6616 D6633 D6653 D6666 Digitizer - Black DELETE"
AAA-M1-DG-1X-SON-000001000000-KZ,1,,,200,"SONY XPERIA Z3 D6616 BLACK",4.82,231.36,48,0,48,,"Touch Screen Digitizer Glass Replacement for Black Sony Xperia Z3 5.2"" D6603"
AAA-M1-DG-1X-SON-000003BLK000,1,,,200,"SONY XPERIA M2 S50H BLACK",2.1,4.2,2,0,2,,"Sony Xperia M2 S50h D2302 D2303 D2305 D2306 Digitizer + Preattached Adhesive - Black DELETE"
AAA-M1-DG-1X-SON-000003BLK000-KZ,1,,,200,"SONY XPERIA M2 S50H BLACK",2.1,4.2,2,0,2,,"Touch Screen Digitizer Glass Replacement Part for Black Sony Xperia M2 4.8"" S50h"
AAA-M1-DG-1X-SON-000003BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SONY XPERIA M2 S50H BLACK",2.1,4.2,2,0,2,,"Sony Xperia M2 S50h D2302 D2303 D2305 D2306 Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-1X-SON-000004BLK000,1,,,200,"SONY XPERIA E4 E2124 BLACK",3.06,0,0,0,0,,"Sony Xperia E4 E2104 E2105 E2114 E2115 E2124 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-1X-SON-000004BLK000-KZ,1,,,200,"SONY XPERIA E4 E2124 BLACK",3.06,0,0,0,0,,
AAA-M1-DG-1X-SON-000004BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SONY XPERIA E4 E2124 BLACK",3.06,0,0,0,0,,
AAA-M1-DG-1X-SON-000005BLK000,1,,,200,"SONY XPERIA Z1 C6902 BLACK",4.35,34.8,8,0,8,,"Sony Xperia Z1 C6902 C6903 C6906 C6943 Digitizer - Black"
AAA-M1-DG-1X-SON-000005BLK000-KZ,1,,,200,"SONY XPERIA Z1 C6902 BLACK",4.35,34.8,8,0,8,,"Touch Screen Digitizer Glass Panel Replacement Black Sony Xperia Z1 5.0"" C6906"
AAA-M1-DG-1X-ZTE-000000BLK000,1,,,200,"ZTE ZMAX Z970 BLACK",5.8,23.2,4,0,4,,"ZTE ZMAX Max Z970 Digitizer - Black"
AAA-M1-DG-1X-ZTE-000000BLK000-KZ,1,,,200,"ZTE ZMAX Z970 BLACK",5.8,23.2,4,0,4,,"Touch Screen Digitizer Glass Panel for Black ZTE ZMAX Max 5.7"" Z970 T-Mobile"
AAA-M1-DG-1X-ZTE-000000BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ZTE ZMAX Z970 BLACK",5.8,23.2,4,0,4,,"ZTE ZMAX Max Z970 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-ZTE-000001BLK000,1,,,200,"ZTE OBSIDIAN Z820 BLACK",3.51,31.59,9,0,9,,"ZTE Obsidian LTE Z820 Digitizer - Black"
AAA-M1-DG-1X-ZTE-000001BLK000-KZ,1,,,200,"ZTE OBSIDIAN Z820 BLACK",3.51,31.59,9,0,9,,
AAA-M1-DG-1X-ZTE-000001BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ZTE OBSIDIAN Z820 BLACK",3.51,31.59,9,0,9,,
AAA-M1-DG-1X-ZTE-000002BLK000,1,,,200,"ZTE MAVEN Z812 BLACK",3.65,94.9,26,0,26,,"ZTE Maven LTE Z812 Digitizer - Black"
AAA-M1-DG-1X-ZTE-000002BLK000-KZ,1,,,200,"ZTE MAVEN Z812 BLACK",3.65,94.9,26,0,26,,
AAA-M1-DG-1X-ZTE-000002BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ZTE MAVEN Z812 BLACK",3.65,94.9,26,0,26,,
AAA-M1-DG-2X-ACA-000001BLK000,1,,,800,"ALCATEL POP 7"" P310A BLACK",3.71,0,0,0,0,,"Alcatel One Touch POP 7 P310A P310X Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-ACA-000001BLK000-KZ,1,,,800,"ALCATEL POP 7"" P310A BLACK",3.71,0,0,0,0,,
AAA-M1-DG-2X-ACA-000001BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ALCATEL POP 7"" P310A BLACK",3.71,0,0,0,0,,"Alcatel One Touch POP 7 P310A P310X Touch Screen Digitizer+Adhesive+Tools Black"
AAA-M1-DG-2X-ACA-000002BLK000,1,,,800,"ALCATEL PIXI 7 9006W BLACK",7.16,0,0,0,0,,"Alcatel One Touch Pixi 7 9006W Digitizer + Frame - Black"
AAA-M1-DG-2X-ACA-000002BLK000-KZ,1,,,800,"ACA PIXI 7 9006W BLACK",7.16,0,0,0,0,,
AAA-M1-DG-2X-ACA-000002BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACA PIXI 7 9006W BLACK",7.16,0,0,0,0,,
AAA-M1-DG-2X-ACE-000000BLK000,1,,,900,"ACER ICONIA A200 BLACK",11.96,35.88,3,0,3,,"Acer Iconia Tab A200 Digitizer - Black"
AAA-M1-DG-2X-ACE-000000BLK000-KZ,1,,,900,"ACER ICONIA A200 BLACK",11.96,35.88,3,0,3,,"Touch Screen Digitizer Repair for Black Acer Iconia Tab 10.1"" A200 U.S. Cellular"
AAA-M1-DG-2X-ACE-000000BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACER ICONIA A200 BLACK",11.96,35.88,3,0,3,,"Acer Iconia Tab A200 Digitizer - Black + Main tool kit"
AAA-M1-DG-2X-ACE-000001WHT000,1,,,800,"ACER ICONA 7 B1-770 WHITE",3.49,24.43,7,0,7,,"Acer Iconia One 7 7"" B1-770 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-ACE-000001WHT000-KZ,1,,,800,"ACER ICONA 7 B1-770 WHITE",3.49,24.43,7,0,7,,
AAA-M1-DG-2X-ACE-000001WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACER ICONA 7 B1-770 WHITE",3.49,24.43,7,0,7,,
AAA-M1-DG-2X-ASU-000000BLK000,1,,,900,"ASUS MEMOPAD ME102A V2.0 BLACK",8.81,167.39,19,0,19,,"Asus MemoPad 10 E102 ME102A v2.0 Digitizer - Black"
AAA-M1-DG-2X-ASU-000001BLK000,1,,,900,"ASUS MEMOPAD ME102A V3.0 BLACK",8.53,153.54,18,0,18,,"Asus MemoPad 10 E102 ME102A v3.0 Digitizer - Black"
AAA-M1-DG-2X-ASU-000002BLK000,1,,,900,"ASUS T100 BLACK",8.31,440.43,53,2,51,,"Asus Transformer Book T100 T100TA Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-ASU-000002BLK000-KZ,1,,,900,"ASUS T100 BLACK",8.31,423.81,51,0,51,,"Touch Screen Digitizer Glass Panel Black Asus Transformer Book T100TA+Adhesive"
AAA-M1-DG-2X-ASU-000002BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ASUS T100 BLACK",8.31,423.81,51,0,51,,"Asus Transformer Book T100 T100TA Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-ASU-000005BLK000,1,,,800,"ASUS 7"" ME372CG BLACK",7.11,156.42,22,0,22,,"Asus Fonepad 7 ME372CG M3372 K00E + Preattached Adhesive - Black DELETE"
AAA-M1-DG-2X-ASU-000005BLK000-KZ,1,,,800,"ASUS 7"" ME372CG BLACK",7.11,156.42,22,0,22,,"Touch Screen Digitizer Glass Panel for Black Asus Fonepad 7 7.0"" ME372+Adhesive"
AAA-M1-DG-2X-ASU-000005BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ASUS 7"" ME372CG BLACK",7.11,156.42,22,0,22,,"Asus Fonepad 7 ME372CG M3372 K00E + Preattached Adhesive - Black + Main Tool Kit"
AAA-M1-DG-2X-ASU-000006BLK000,1,,,800,"ASUS MEMOPAD 8 ME180A",5.34,37.38,7,0,7,,"Asus MeMO Pad HD 8 K00L ME180 ME180A Digitizer - Black"
AAA-M1-DG-2X-ASU-000006BLK000-KZ,1,,,800,"ASUS MEMOPAD 8 ME180A",5.34,37.38,7,0,7,,
AAA-M1-DG-2X-ASU-000006BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ASUS MEMOPAD 8 ME180A",5.34,37.38,7,0,7,,"Asus MeMO Pad HD 8 K00L ME180 ME180A Touch Screen Digitizer Glass Black +Tools[Opening Tools]"
AAA-M1-DG-2X-BLU-000000BLK000,1,,,800,"BLU 7.0 D700 BLACK",4.05,76.95,19,0,19,,"BLU Studio 7.0 D700 D700a D700i Digitizer - Black"
AAA-M1-DG-2X-BLU-000000BLK000-KZ,1,,,800,"BLU 7.0 D700 BLACK",4.05,76.95,19,0,19,,"Touch Screen Digitizer Glass Panel Replacement Part Black BLU Studio 7.0 D700a"
AAA-M1-DG-2X-BLU-000000BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU 7.0 D700 BLACK",4.05,76.95,19,0,19,,"BLU Studio 7.0 D700 D700a D700i Digitizer - Black + Main tool kit"
AAA-M1-DG-2X-DEL-000000BLK000,1,,,800,"DELL VENUE T02D004 BLACK",8.1,0,0,0,0,,"Dell Venue 8 3840 T02D004 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-DEL-000000BLK000-KZ,1,,,800,"DELL VENUE T02D004 BLACK",8.1,0,0,0,0,,"Touch Screen Digitizer Glass Panel for Black Dell Venue 8 3840 T02D004+Adhesive"
AAA-M1-DG-2X-DEL-000000BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> DELL VENUE T02D004 BLACK",8.1,0,0,0,0,,"Dell Venue 8 3840 T02D004 Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-DGL-000001BLK000,1,,,900,"DIGILAND DL10101 BLACK",4.07,0,0,0,0,,"Digiland Tablet 10.1 DL1010Q Digitizer Replacement + Preattached Adhesive"
AAA-M1-DG-2X-DGL-000001BLK000-KZ,1,,,900,"DIGILAND DL10101 BLACK",4.07,0,0,0,0,,"Touch Screen Digitizer Glass Panel for Digiland Tablet 10.1 DL1010Q+Adhesive"
AAA-M1-DG-2X-DGL-000001BLK000-OHT,1,,,900,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> DIGILAND DL10101 BLACK",4.07,0,0,0,0,,"Digiland Tablet 10.1 DL1010Q Digitizer Replacement + Preattached Adhesive + Main Tool Kit"
AAA-M1-DG-2X-SAM-000000BLK000,1,,,800,"SAM TAB 2 7"" P3113TS w/HOLE BLACK",3.13,56.34,18,0,18,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - Speaker Hole - Black"
AAA-M1-DG-2X-SAM-000000BLK000-KZ,1,,,800,"SAM TAB 2 7"" P3113TS w/HOLE BLACK",3.13,56.34,18,0,18,,"Touch Screen Digitizer Replacement Black Samsung Galaxy Tab 2 7.0 GT-P3113+Tape"
AAA-M1-DG-2X-SAM-000000BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> T4 SAM TAB 2 7"" P3113TS w/HOLE BLACK",3.13,9.39,3,0,3,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - Speaker Hole - Black + Main tool kit + T4"
AAA-M1-DG-2X-SAM-000000WHT000,1,,,800,"SAM TAB 2 7"" P3113TS w/HOLE WHITE",3.18,85.86,27,0,27,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - Speaker Hole - White"
AAA-M1-DG-2X-SAM-000000WHT000-KZ,1,,,800,"SAM TAB 2 7"" P3113TS w/HOLE WHITE",3.18,85.86,27,0,27,,"Touch Screen Digitizer Replacement White Samsung Galaxy Tab 2 7.0 GT-P3113+Tape"
AAA-M1-DG-2X-SAM-000000WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> T4 SAM TAB 2 7"" P3113TS w/HOLE WHITE",3.18,9.54,3,0,3,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - Speaker Hole - White + Main tool kit + T4"
AAA-M1-DG-2X-SAM-000001BLK000,1,,,800,"SAM TAB 2 7"" P3113TS w/o HOLE BLACK",3.13,18.78,6,0,6,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - No Speaker Hole - Black"
AAA-M1-DG-2X-SAM-000001BLK000-KZ,1,,,800,"SAM TAB 2 7"" P3113TS w/o HOLE BLACK",3.13,18.78,6,0,6,,"Touch Screen Digitizer Replacement Black Samsung Galaxy Tab 2 7.0 GT-P3113+Tape"
AAA-M1-DG-2X-SAM-000001BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> T4 SAM TAB 2 7"" P3113TS w/o HOLE BLACK",3.13,9.39,3,0,3,,"Samsung Galaxy Tab 2 7.0 P3110 P3113TS Digitizer Replacement + Preattached Adhesive - No Speaker Hole - Black + Main tool kit + T4"
AAA-M1-DG-2X-SAM-000002BLK000,1,,,800,"SAM TAB 2 7"" T110 BLACK",3.12,28.08,9,0,9,,"Samsung Galaxy Tab 3 7.0 SM-T110 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000002BLK000-KZ,1,,,800,"SAM TAB 2 7"" T110 BLACK",3.12,28.08,9,0,9,,"Touch Screen Digitizer Samsung Galaxy Tab 3 7.0 SM-T110 Wi-Fi Black+Adesive"
AAA-M1-DG-2X-SAM-000002BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 2 7"" T110 BLACK",3.12,28.08,9,0,9,,"Samsung Galaxy Tab 3 7.0 SM-T110 Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000002WHT000,1,,,800,"SAM TAB 3 7"" T110 WHITE",3.1,148.8,48,0,48,,"Samsung Galaxy Tab 3 7.0 SM-T110 Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000002WHT000-KZ,1,,,800,"SAM TAB 3 7"" T110 WHITE",3.1,148.8,48,0,48,,"Touch Screen Digitizer Samsung Galaxy Tab 3 7.0 SM-T110 Wi-Fi White+Adhesive"
AAA-M1-DG-2X-SAM-000002WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T110 WHITE",3.1,148.8,48,0,48,,"Samsung Galaxy Tab 3 7.0 SM-T110 Digitizer + Preattached Adhesive - White + Main tool kit"
AAA-M1-DG-2X-SAM-000003BLK000,1,,,800,"SAM TAB 3 7"" T217 BLACK",3.13,12.52,4,0,4,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000003BLK000-KZ,1,,,800,"SAM TAB 3 7"" T217 BLACK",3.13,12.52,4,0,4,,"Touch Screen Digitizer Samsung Galaxy Tab 3 7.0 T217S Sprint 3G Black+Adhesive"
AAA-M1-DG-2X-SAM-000003BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T217 BLACK",3.13,12.52,4,0,4,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000003BLU000,1,,,800,"SAM TAB 3 7"" T217 BLUE",3.69,62.73,17,0,17,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Blue"
AAA-M1-DG-2X-SAM-000003BLU000-KZ,1,,,800,"SAM TAB 3 7"" T217 BLUE",3.69,62.73,17,0,17,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 3 7.0 7"" SM-T217 Blue+Tape"
AAA-M1-DG-2X-SAM-000003BLU000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T217 BLUE",3.69,62.73,17,0,17,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Blue + Main tool kit"
AAA-M1-DG-2X-SAM-000003BRN000,1,,,800,"SAM TAB 3 7"" T217 BROWN",3.69,55.35,15,0,15,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Brown"
AAA-M1-DG-2X-SAM-000003BRN000-KZ,1,,,800,"SAM TAB 3 7"" T217 BROWN",3.69,55.35,15,0,15,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 3 7.0 SM-T217 Brown+Tape"
AAA-M1-DG-2X-SAM-000003BRN000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T217 BROWN",3.69,55.35,15,0,15,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Brown + Main tool kit"
AAA-M1-DG-2X-SAM-000003WHT000,1,,,800,"SAM TAB 3 7"" T217 WHITE",3.15,6.3,2,0,0,2,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000003WHT000-KZ,1,,,800,"SAM TAB 3 7"" T217 WHITE",3.15,0,0,0,0,,"Touch Screen Digitizer Samsung Galaxy Tab 3 7.0 T217A AT&T 3G White+Adhesive"
AAA-M1-DG-2X-SAM-000003WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T217 WHITE",3.15,0,0,0,0,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - White + Main tool kit"
AAA-M1-DG-2X-SAM-000003YEL000,1,,,800,"SAM TAB 3 7"" T217 YELLOW",3.69,202.95,55,0,55,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Yellow"
AAA-M1-DG-2X-SAM-000003YEL000-KZ,1,,,800,"SAM TAB 3 7"" T217 YELLOW",3.69,202.95,55,0,55,,"Touch Screen Digitizer Samsung Galaxy Tab 3 7.0 T217A AT&T 3G Yellow+Adhesive"
AAA-M1-DG-2X-SAM-000003YEL000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T217 YELLOW",3.69,202.95,55,0,55,,"Samsung Galaxy Tab 3 7.0 SM-T210R SM-T217S Digitizer Replacement + Preattached Adhesive - Yellow + Main tool kit"
AAA-M1-DG-2X-SAM-000004BLK000,1,,,800,"SAM TAB 3 7"" T211 BLACK",3.51,0,0,0,0,,"Samsung Galaxy Tab 3 7.0 SM-T211 Digitizer Replacement + Preattached Adhesive - Speaker Hole - Black"
AAA-M1-DG-2X-SAM-000004BLK000-KZ,1,,,800,"SAM TAB 3 7"" T211 BLACK",3.51,0,0,0,0,,"Touch Screen Digitizer Glass Panel Black Samsung Galaxy Tab 3 7.0 SM-T211+Tape"
AAA-M1-DG-2X-SAM-000004BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T211 BLACK",3.51,0,0,0,0,,"Samsung Galaxy Tab 3 7.0 SM-T211 Digitizer Replacement + Preattached Adhesive - Speaker Hole - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000004WHT000,1,,,800,"SAM TAB 3 7"" T211 WHITE",3.24,0,0,0,0,,"Samsung Galaxy Tab 3 7.0 SM-T211 Digitizer Replacement + Preattached Adhesive - Speaker Hole - White"
AAA-M1-DG-2X-SAM-000004WHT000-KZ,1,,,800,"SAM TAB 3 7"" T211 WHITE",3.24,0,0,0,0,,"Touch Screen Digitizer Replacement Samsung Galaxy Tab 3 7.0 SM-T211 White+Tape"
AAA-M1-DG-2X-SAM-000004WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 3 7"" T211 WHITE",3.24,0,0,0,0,,"Samsung Galaxy Tab 3 7.0 SM-T211 Digitizer Replacement + Preattached Adhesive - Speaker Hole - White + Main tool kit"
AAA-M1-DG-2X-SAM-000005BLK000,1,,,800,"SAM TAB 4 7"" T230 BLACK",3.1,0,0,0,0,,"Samsung Galaxy Tab 4 7.0 SM-T230 T230NU T237P Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-2X-SAM-000005BLK000-KZ,1,,,800,"SAM TAB 4 7"" T230 BLACK",3.1,0,0,0,0,,"Touch Screen Digitizer for Samsung Galaxy Tab 4 7.0 7"" SM-T230NU Black+Adhesive"
AAA-M1-DG-2X-SAM-000005BLK000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 7"" T230 BLACK",3.1,0,0,0,0,,"Samsung Galaxy Tab 4 7.0 SM-T230 T230NU T237P Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-2X-SAM-000005WHT000,1,,,800,"SAM TAB 4 7"" T230 WHITE",3.1,244.9,79,0,79,,"Samsung Galaxy Tab 4 7.0 SM-T230 T230NU T237P Digitizer + Preattached Adhesive - White"
AAA-M1-DG-2X-SAM-000005WHT000-KZ,1,,,800,"SAM TAB 4 7"" T230 WHITE",3.1,244.9,79,0,79,,"Touch Screen Digitizer for Samsung Galaxy Tab 4 7.0 7"" SM-T237 White+Adhesive"
AAA-M1-DG-2X-SAM-000005WHT000-OHT,1,,,800,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM TAB 4 7"" T230 WHITE",3.1,244.9,79,0,79,,"Samsung Galaxy Tab 4 7.0 SM-T230 T230NU T237P Digitizer + Preattached Adhesive - White + Main tool kit"
